Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Adult/Child,Age Profile,Time Band,Total
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Adult,65+, 9-12 Months,63
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Adult,65+,12-15 Months,25
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Adult,65+,15-18 Months,16
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Adult,65+,18+ Months,67
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Child,0-15, 0-3 Months,1
28/02/2019,Dublin Midlands Hospital Group,0203,Midland Regional Hospital Tullamore,5000,General Medicine,Child,0-15, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,16-64, 0-3 Months,340
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,16-64, 3-6 Months,108
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,16-64, 6-9 Months,23
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,16-64, 9-12 Months,4
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,65+, 0-3 Months,171
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,65+, 3-6 Months,49
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,65+, 6-9 Months,12
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0100,Cardiology,Adult,65+, 9-12 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,0-15, 0-3 Months,15
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,0-15, 3-6 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,0-15, 6-9 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,0-15,12-15 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,16-64, 0-3 Months,767
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,16-64, 3-6 Months,581
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,16-64, 6-9 Months,542
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,172
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,16-64,12-15 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,65+, 0-3 Months,319
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,65+, 3-6 Months,259
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,65+, 6-9 Months,173
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0300,Dermatology,Adult,65+, 9-12 Months,67
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,0-15, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,16-64, 0-3 Months,103
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,16-64, 3-6 Months,75
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,16-64, 6-9 Months,12
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,65+, 0-3 Months,27
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,65+, 3-6 Months,12
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0400,Endocrinology,Adult,65+, 6-9 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0402,Diabetes Mellitus,Adult,16-64, 0-3 Months,69
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0402,Diabetes Mellitus,Adult,16-64, 3-6 Months,45
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0402,Diabetes Mellitus,Adult,16-64, 9-12 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0402,Diabetes Mellitus,Adult,65+, 0-3 Months,28
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0402,Diabetes Mellitus,Adult,65+, 3-6 Months,20
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,0-15, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,273
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,191
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,126
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,145
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,82
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,39
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,16-64,18+ Months,13
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+, 0-3 Months,77
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,41
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+, 6-9 Months,40
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+, 9-12 Months,43
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,14
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,4
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0600,Otolaryngology (ENT),Adult,65+,18+ Months,2
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 0-3 Months,384
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 3-6 Months,127
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 6-9 Months,27
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,16-64, 9-12 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,65+, 0-3 Months,87
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,65+, 3-6 Months,14
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,65+, 6-9 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0700,Gastro-Enterology,Adult,65+, 9-12 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,0-15, 0-3 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,16-64, 0-3 Months,78
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,16-64, 3-6 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,65+, 0-3 Months,117
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,0900,Geriatric Medicine,Adult,65+, 3-6 Months,20
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,0-15, 0-3 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,0-15, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 0-3 Months,230
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 3-6 Months,64
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64, 6-9 Months,10
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,16-64,12-15 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 0-3 Months,80
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 3-6 Months,28
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 6-9 Months,2
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1100,Haematology,Adult,65+, 9-12 Months,2
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,16-64, 0-3 Months,242
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,16-64, 3-6 Months,127
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,16-64, 6-9 Months,15
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 0-3 Months,50
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1300,Neurology,Adult,65+, 3-6 Months,18
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,103
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,18
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1600,Oncology,Adult,16-64, 0-3 Months,14
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1600,Oncology,Adult,65+, 0-3 Months,11
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,16-64, 0-3 Months,51
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,16-64, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1700,Ophthalmology,Adult,65+, 0-3 Months,12
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,0-15, 0-3 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,0-15,12-15 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,361
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,248
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,173
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,117
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,80
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,68
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,16-64,18+ Months,118
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,124
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,121
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,95
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,63
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,56
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,20
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,1800,Orthopaedics,Adult,65+,18+ Months,56
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15, 0-3 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15, 3-6 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,0-15,12-15 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 0-3 Months,291
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 3-6 Months,156
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 6-9 Months,151
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64, 9-12 Months,122
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,12-15 Months,123
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,15-18 Months,133
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,16-64,18+ Months,525
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 0-3 Months,105
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 3-6 Months,37
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 6-9 Months,35
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+, 9-12 Months,24
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,12-15 Months,17
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,15-18 Months,23
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2000,Plastic Surgery,Adult,65+,18+ Months,89
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 0-3 Months,33
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 3-6 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 6-9 Months,7
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15, 9-12 Months,11
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15,12-15 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15,15-18 Months,3
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,0-15,18+ Months,4
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 0-3 Months,301
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 3-6 Months,118
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 6-9 Months,200
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64, 9-12 Months,154
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,12-15 Months,134
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,15-18 Months,106
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,16-64,18+ Months,236
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 0-3 Months,26
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 3-6 Months,20
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 6-9 Months,16
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+, 9-12 Months,12
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,12-15 Months,9
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,15-18 Months,13
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2003,Maxillo-Facial,Adult,65+,18+ Months,34
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 0-3 Months,77
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,16-64, 3-6 Months,4
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2100,Psychiatry,Adult,65+, 0-3 Months,6
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,23
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,2
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2300,Nephrology,Adult,65+, 0-3 Months,22
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,0-15, 0-3 Months,1
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,189
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,87
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,31
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,15
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,17
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,15-18 Months,14
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,16-64,18+ Months,15
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,79
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 3-6 Months,38
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 6-9 Months,14
28/02/2019,Dublin Midlands Hospital Group,0904,St. James's Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,2
